 ,Label,Area,Mean,StdDev,Mode,Min,Max,X,Y,XM,YM,Perim.,BX,BY,Width,Height,Major,Minor,Angle,Circ.,Feret,IntDen,Median,Skew,Kurt,%Area,RawIntDen,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity,points
3624,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,82,255,0,255,255,255,851.02439024,563.80487805,851.02439024,563.80487805,35.21320344,846,559,11,10,11.60330891,8.99791977,22.97685111,0.83102224,13.03840481,20910,255,NaN,NaN,100,20910,846,569,32.47119229,10.00000000,1.28955461,0.77546154,0.87700535,1
3625,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,50,255,0,255,255,255,579.68000000,566.62000000,579.68000000,566.62000000,28.04163056,574,563,11,7,10.58704382,6.01319673,171.31649376,0.79904887,11.40175425,12750,255,NaN,NaN,100,12750,574,565,164.74488130,7.00000000,1.76063487,0.56797694,0.82644628,1
3626,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,50,255,0,255,255,255,298.86000000,575.68000000,298.86000000,575.68000000,27.21320344,294,572,10,8,11.03551138,5.76882892,150.82776169,0.84843882,11.66190379,12750,255,NaN,NaN,100,12750,294,573,149.03624347,6.64078309,1.91295522,0.52275139,0.86206897,1
3627,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,68,255,0,255,255,255,699.25000000,584.04411765,699.25000000,584.04411765,32.97056275,696,578,7,12,12.47220486,6.94185912,95.13762791,0.78607875,12.64911064,17340,255,NaN,NaN,100,17340,698,578,108.43494882,7.00000000,1.79666638,0.55658636,0.90066225,1
3628,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,11,255,0,255,255,255,1113.13636364,580.31818182,1113.13636364,580.31818182,14.14213562,1111,578,5,4,4.96258007,2.82224867,149.42133007,0.69115038,5.83095189,2805,255,NaN,NaN,100,2805,1111,579,149.03624347,3.53553391,1.75837803,0.56870592,0.75862069,0
3629,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,193,255,0,255,255,255,1103.06476684,586.94041451,1103.06476684,586.94041451,62.52691193,1094,579,16,16,16.88655745,14.55212129,67.46009985,0.62034489,20.00000000,49215,255,NaN,NaN,100,49215,1094,593,36.86989765,15.44943143,1.16041896,0.86175772,0.86741573,1
3630,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,1,255,0,255,255,255,121.50000000,586.50000000,121.50000000,586.50000000,2.82842712,121,586,1,1,1.12837917,1.12837917,0.00000000,1.00000000,1.41421356,255,255,NaN,NaN,100,255,121,586,135.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0
3631,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,107,255,0,255,255,255,411.91121495,592.16355140,411.91121495,592.16355140,39.69848481,405,586,13,13,13.12916901,10.37663779,122.16066875,0.85319004,14.42220510,27285,255,NaN,NaN,100,27285,407,587,123.69006753,11.09400392,1.26526234,0.79034993,0.87346939,1
3632,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,364,255,0,255,255,255,121.62912088,599.81593407,121.62912088,599.81593407,92.81118318,112,589,24,26,27.84711221,16.64298943,53.91075418,0.53101970,33.30165161,92820,255,NaN,NaN,100,92820,113,615,48.65222278,20.66919479,1.67320374,0.59765585,0.84848485,1
3633,BKO-443-S42-Iba-Syn-Cortex-10x-F2a_XY1562016613_Z0_T0_C2.tiff8bit.pngcropped.pngNpt3.pngthrsh.png,18,255,0,255,255,255,1101.83333333,597.61111111,1101.83333333,597.61111111,17.31370850,1098,596,7,4,6.77702583,3.38176545,168.07476305,0.75457457,7.61577311,4590,255,NaN,NaN,100,4590,1098,596,156.80140949,4.00000000,2.00399050,0.49900436,0.78260870,0
